source_post_id,title,slug,mime_type,caption,description,alt_text,upload_path,file_exists,source_url,metadata_json
347,Black-Wings-Scarves,black-wings-scarves,image/jpeg,,,,2017/03/Black-Wings-Scarves.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/Black-Wings-Scarves.jpg,"{""file"": ""2017/03/Black-Wings-Scarves.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""Black-Wings-Scarves-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""Black-Wings-Scarves-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""Black-Wings-Scarves-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""Black-Wings-Scarves-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""Black-Wings-Scarves-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""Black-Wings-Scarves-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""Black-Wings-Scarves-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
348,Shawls-Black-Wings,shawls-black-wings,image/jpeg,,,,2017/03/Shawls-Black-Wings.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/Shawls-Black-Wings.jpg,"{""file"": ""2017/03/Shawls-Black-Wings.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""Shawls-Black-Wings-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""Shawls-Black-Wings-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""Shawls-Black-Wings-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""Shawls-Black-Wings-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""Shawls-Black-Wings-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""Shawls-Black-Wings-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""Shawls-Black-Wings-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
349,Winged-Scarf-Black-Silk,winged-scarf-black-silk,image/jpeg,,,,2017/03/Winged-Scarf-Black-Silk.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/Winged-Scarf-Black-Silk.jpg,"{""file"": ""2017/03/Winged-Scarf-Black-Silk.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""Winged-Scarf-Black-Silk-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""Winged-Scarf-Black-Silk-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""Winged-Scarf-Black-Silk-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""Winged-Scarf-Black-Silk-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""Winged-Scarf-Black-Silk-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""Winged-Scarf-Black-Silk-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""Winged-Scarf-Black-Silk-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
352,Beach-Yellow-Scarfs,beach-yellow-scarfs,image/jpeg,,,,2017/03/Beach-Yellow-Scarfs.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/Beach-Yellow-Scarfs.jpg,"{""file"": ""2017/03/Beach-Yellow-Scarfs.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""Beach-Yellow-Scarfs-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""Beach-Yellow-Scarfs-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""Beach-Yellow-Scarfs-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""Beach-Yellow-Scarfs-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""Beach-Yellow-Scarfs-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""Beach-Yellow-Scarfs-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""Beach-Yellow-Scarfs-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
353,Green-Wings-Scarf,green-wings-scarf,image/jpeg,,,,2017/03/Green-Wings-Scarf.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/Green-Wings-Scarf.jpg,"{""custom_sizes"": {""159x159"": {""file"": ""353_Green-Wings-Scarf-159x159.jpg"", ""height"": 159, ""width"": 159}, ""464x516"": {""file"": ""353_Green-Wings-Scarf-464x516.jpg"", ""height"": 516, ""width"": 464}}, ""file"": ""2017/03/Green-Wings-Scarf.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""Green-Wings-Scarf-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""Green-Wings-Scarf-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""Green-Wings-Scarf-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""Green-Wings-Scarf-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""Green-Wings-Scarf-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""Green-Wings-Scarf-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""Green-Wings-Scarf-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
354,wings-scarf,wings-scarf,image/jpeg,,,,2017/03/wings-scarf.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/wings-scarf.jpg,"{""file"": ""2017/03/wings-scarf.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""wings-scarf-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""wings-scarf-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""wings-scarf-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""wings-scarf-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""wings-scarf-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""wings-scarf-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""wings-scarf-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
355,yellow-scarf,yellow-scarf,image/jpeg,,,,2017/03/yellow-scarf.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/yellow-scarf.jpg,"{""custom_sizes"": {""159x159"": {""file"": ""355_yellow-scarf-159x159.jpg"", ""height"": 159, ""width"": 159}, ""200x150"": {""file"": ""355_yellow-scarf-200x150.jpg"", ""height"": ""150"", ""width"": ""200""}, ""464x516"": {""file"": ""355_yellow-scarf-464x516.jpg"", ""height"": 516, ""width"": 464}}, ""file"": ""2017/03/yellow-scarf.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""yellow-scarf-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""yellow-scarf-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""yellow-scarf-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""yellow-scarf-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""yellow-scarf-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""yellow-scarf-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""yellow-scarf-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
356,Yellow-Shawls-Natural-Cotton,yellow-shawls-natural-cotton,image/jpeg,,,,2017/03/Yellow-Shawls-Natural-Cotton.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/Yellow-Shawls-Natural-Cotton.jpg,"{""file"": ""2017/03/Yellow-Shawls-Natural-Cotton.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""Yellow-Shawls-Natural-Cotton-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""Yellow-Shawls-Natural-Cotton-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""Yellow-Shawls-Natural-Cotton-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""Yellow-Shawls-Natural-Cotton-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""Yellow-Shawls-Natural-Cotton-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""Yellow-Shawls-Natural-Cotton-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""Yellow-Shawls-Natural-Cotton-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
358,scarves angel wings,scarves-angel-wings-2,image/jpeg,,,,2017/03/scarves-angel-wings.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/scarves-angel-wings.jpg,"{""custom_sizes"": {""159x159"": {""file"": ""358_scarves-angel-wings-159x159.jpg"", ""height"": 159, ""width"": 159}, ""293x293"": {""file"": ""358_scarves-angel-wings-293x293.jpg"", ""height"": 293, ""width"": 293}, ""332x332"": {""file"": ""358_scarves-angel-wings-332x332.jpg"", ""height"": 332, ""width"": 332}, ""346x346"": {""file"": ""358_scarves-angel-wings-346x346.jpg"", ""height"": 346, ""width"": 346}, ""383x425"": {""file"": ""358_scarves-angel-wings-383x425.jpg"", ""height"": 425, ""width"": 383}, ""464x516"": {""file"": ""358_scarves-angel-wings-464x516.jpg"", ""height"": 516, ""width"": 464}, ""465x465"": {""file"": ""358_scarves-angel-wings-465x465.jpg"", ""height"": 465, ""width"": 465}, ""643x643"": {""file"": ""358_scarves-angel-wings-643x643.jpg"", ""height"": 643, ""width"": 643}, ""713x713"": {""file"": ""358_scarves-angel-wings-713x713.jpg"", ""height"": 713, ""width"": 713}}, ""file"": ""2017/03/scarves-angel-wings.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""scarves-angel-wings-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""scarves-angel-wings-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""scarves-angel-wings-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""scarves-angel-wings-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""scarves-angel-wings-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""scarves-angel-wings-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""scarves-angel-wings-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
363,Red Feather,red-feather,image/jpeg,,,,2017/03/Red-Feather.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/Red-Feather.jpg,"{""file"": ""2017/03/Red-Feather.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""Red-Feather-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""Red-Feather-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""Red-Feather-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""Red-Feather-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""Red-Feather-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""Red-Feather-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""Red-Feather-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
364,Red Women Scarves Girls,red-women-scarves-girls,image/jpeg,,,,2017/03/Red-Women-Scarves-Girls.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/Red-Women-Scarves-Girls.jpg,"{""file"": ""2017/03/Red-Women-Scarves-Girls.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""Red-Women-Scarves-Girls-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""Red-Women-Scarves-Girls-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""Red-Women-Scarves-Girls-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""Red-Women-Scarves-Girls-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""Red-Women-Scarves-Girls-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""Red-Women-Scarves-Girls-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""Red-Women-Scarves-Girls-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
365,scarves wings,scarves-wings,image/jpeg,,,,2017/03/scarves-wings.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/scarves-wings.jpg,"{""file"": ""2017/03/scarves-wings.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""scarves-wings-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""scarves-wings-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""scarves-wings-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""scarves-wings-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""scarves-wings-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""scarves-wings-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""scarves-wings-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
367,Coffee-Scarf-Bird-Wings,coffee-scarf-bird-wings,image/jpeg,,,,2017/03/Coffee-Scarf-Bird-Wings.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/Coffee-Scarf-Bird-Wings.jpg,"{""custom_sizes"": {""137x137"": {""file"": ""367_Coffee-Scarf-Bird-Wings-137x137.jpg"", ""height"": 137, ""width"": 137}, ""159x159"": {""file"": ""367_Coffee-Scarf-Bird-Wings-159x159.jpg"", ""height"": 159, ""width"": 159}, ""293x293"": {""file"": ""367_Coffee-Scarf-Bird-Wings-293x293.jpg"", ""height"": 293, ""width"": 293}, ""306x340"": {""file"": ""367_Coffee-Scarf-Bird-Wings-306x340.jpg"", ""height"": 340, ""width"": 306}, ""332x332"": {""file"": ""367_Coffee-Scarf-Bird-Wings-332x332.jpg"", ""height"": 332, ""width"": 332}, ""346x346"": {""file"": ""367_Coffee-Scarf-Bird-Wings-346x346.jpg"", ""height"": 346, ""width"": 346}, ""383x383"": {""file"": ""367_Coffee-Scarf-Bird-Wings-383x383.jpg"", ""height"": 383, ""width"": 383}, ""383x425"": {""file"": ""367_Coffee-Scarf-Bird-Wings-383x425.jpg"", ""height"": 425, ""width"": 383}, ""384x384"": {""file"": ""367_Coffee-Scarf-Bird-Wings-384x384.jpg"", ""height"": 384, ""width"": 384}, ""464x516"": {""file"": ""367_Coffee-Scarf-Bird-Wings-464x516.jpg"", ""height"": 516, ""width"": 464}, ""465x465"": {""file"": ""367_Coffee-Scarf-Bird-Wings-465x465.jpg"", ""height"": 465, ""width"": 465}, ""643x643"": {""file"": ""367_Coffee-Scarf-Bird-Wings-643x643.jpg"", ""height"": 643, ""width"": 643}, ""713x713"": {""file"": ""367_Coffee-Scarf-Bird-Wings-713x713.jpg"", ""height"": 713, ""width"": 713}}, ""file"": ""2017/03/Coffee-Scarf-Bird-Wings.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""Coffee-Scarf-Bird-Wings-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""Coffee-Scarf-Bird-Wings-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""Coffee-Scarf-Bird-Wings-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""Coffee-Scarf-Bird-Wings-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""Coffee-Scarf-Bird-Wings-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""Coffee-Scarf-Bird-Wings-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""Coffee-Scarf-Bird-Wings-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
368,Cotton-Scarves,cotton-scarves,image/jpeg,,,,2017/03/Cotton-Scarves.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/Cotton-Scarves.jpg,"{""file"": ""2017/03/Cotton-Scarves.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""Cotton-Scarves-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""Cotton-Scarves-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""Cotton-Scarves-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""Cotton-Scarves-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""Cotton-Scarves-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""Cotton-Scarves-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""Cotton-Scarves-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
369,Ladies-Scarf,ladies-scarf,image/jpeg,,,,2017/03/Ladies-Scarf.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/Ladies-Scarf.jpg,"{""file"": ""2017/03/Ladies-Scarf.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""Ladies-Scarf-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""Ladies-Scarf-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""Ladies-Scarf-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""Ladies-Scarf-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""Ladies-Scarf-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""Ladies-Scarf-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""Ladies-Scarf-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
